,date,new_cases_clarke,cases_cum_clarke,X7_day_ave_clarke,wrf,collection_num,target,mean_copy_num_uL_rxn,mean_copy_num_L,sd_L,se_L,mean_total_copies,sd_total_copies,lo_95,up_95
26,4/9/20,2,86,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,4/10/20,0,86,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,4/11/20,2,88,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,4/12/20,0,88,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,4/13/20,3,91,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,4/14/20,4,95,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,4/15/20,6,101,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,4/16/20,0,101,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,4/17/20,5,106,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,4/18/20,0,106,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,4/19/20,3,109,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,4/20/20,5,114,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,4/21/20,1,115,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,4/22/20,1,116,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,4/23/20,6,122,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,4/24/20,3,125,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,4/25/20,1,126,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,4/26/20,0,126,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,4/27/20,16,142,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,4/28/20,3,145,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,4/29/20,2,147,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,4/30/20,3,150,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,5/1/20,5,155,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,5/2/20,0,155,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,5/3/20,0,155,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,5/4/20,5,160,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,5/5/20,4,164,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,5/6/20,9,173,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,5/7/20,3,176,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,5/8/20,1,177,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,5/9/20,1,178,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,5/10/20,4,182,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,5/11/20,7,189,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,5/12/20,1,190,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,5/13/20,0,190,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,5/14/20,3,193,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,5/15/20,4,197,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,5/16/20,0,197,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,5/17/20,1,198,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,5/18/20,4,202,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,5/19/20,3,205,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,5/20/20,0,205,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,5/21/20,3,208,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,5/22/20,14,222,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,5/23/20,11,233,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,5/24/20,5,238,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,5/25/20,4,242,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,5/26/20,1,243,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,5/27/20,17,260,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,5/28/20,14,274,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,5/29/20,7,281,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,5/30/20,9,290,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,5/31/20,2,292,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,6/1/20,5,297,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,6/2/20,6,303,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,6/3/20,3,306,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,6/4/20,3,309,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,6/5/20,9,318,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,6/6/20,5,323,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,6/7/20,4,327,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,6/8/20,3,330,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,6/9/20,3,333,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,6/10/20,4,337,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89,6/11/20,1,338,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,6/12/20,7,345,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,6/13/20,6,351,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,6/14/20,3,354,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,6/15/20,3,357,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,6/16/20,6,363,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,6/17/20,3,366,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,6/18/20,4,370,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,6/19/20,8,378,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,6/20/20,10,388,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,6/21/20,5,393,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,6/22/20,12,405,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,6/23/20,8,413,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102,6/24/20,12,425,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,6/25/20,26,451,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,6/26/20,20,471,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,6/27/20,25,496,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,6/28/20,18,514,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,6/29/20,34,548,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,6/30/20,18,566,22,CC,7,N1,2.00E-04,3571.428571,NA,NA,22036493929,NA,NA,NA
109,6/30/20,18,566,22,CC,7,N2,2.00E-04,3571.428571,NA,NA,22036493929,NA,NA,NA
110,6/30/20,18,566,22,MI,7,N1,0.030066945,536909.7382,666940.5336,333470.2668,6.13792E+12,7.62442E+12,-130030.7955,1203850.272
111,6/30/20,18,566,22,MI,7,N2,0.007974012,142393.0744,277643.2917,138821.6458,1.62783E+12,3.174E+12,-135250.2173,420036.3661
112,6/30/20,18,566,22,NO,7,N1,0.11557489,2063837.329,2226787.851,909082.3334,3.86717E+13,4.17251E+13,245672.662,3882001.996
113,6/30/20,18,566,22,NO,7,N2,0.030320051,541429.4771,975461.373,398230.4379,1.01452E+13,1.8278E+13,-255031.3988,1337890.353
114,7/1/20,27,593,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,7/2/20,47,640,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,7/3/20,39,679,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117,7/4/20,22,701,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,7/5/20,37,738,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,7/6/20,17,755,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,7/7/20,35,790,32,CC,8,N1,0.021092958,376659.9564,527626.856,373088.5278,2.60924E+12,3.65503E+12,-369517.0992,1122837.012
121,7/7/20,35,790,32,CC,8,N2,0.020671308,369130.4971,97278.27423,68786.12737,2.55708E+12,6.73876E+11,231558.2423,506702.7518
122,7/7/20,35,790,32,MI,8,N1,0.039406414,703685.9657,990111.4736,700114.5371,9.08335E+12,1.27806E+13,-696543.1085,2103915.04
123,7/7/20,35,790,32,MI,8,N2,2.00E-04,3571.428571,0,0,46100886071,0,3571.428571,3571.428571
124,7/7/20,35,790,32,NO,8,N1,2.00E-04,3571.428571,0,0,75167427143,0,3571.428571,3571.428571
125,7/7/20,35,790,32,NO,8,N2,0.010509966,187677.9678,161718.5525,93368.24981,3.95004E+12,3.40367E+12,941.46817,374414.4674
126,7/8/20,43,833,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,7/9/20,35,868,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,7/10/20,45,913,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129,7/11/20,26,939,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130,7/12/20,25,964,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131,7/13/20,40,1004,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132,7/14/20,30,1034,35,MI,9,N1,2.00E-04,3571.428571,0,0,39476418571,0,3571.428571,3571.428571
133,7/14/20,30,1034,35,MI,9,N2,0.038903596,694707.0753,977413.4051,691135.6468,7.67887E+12,1.08037E+13,-687564.2182,2076978.369
134,7/14/20,30,1034,35,NO,9,N1,0.014239576,254278.1471,434236.7743,250706.7185,4.62023E+12,7.89007E+12,-247135.29,755691.5842
135,7/14/20,30,1034,35,NO,9,N2,0.039121249,698593.7335,418660.9993,241714.0407,1.26934E+13,7.60706E+12,215165.6522,1182021.815
136,7/15/20,43,1077,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137,7/16/20,46,1123,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138,7/17/20,43,1166,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139,7/18/20,60,1226,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140,7/19/20,33,1259,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141,7/20/20,25,1284,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142,7/21/20,27,1311,40,CC,10,N1,0.110211029,1968054.091,567008.2998,400935.4138,1.34843E+13,3.88491E+12,1166183.264,2769924.919
143,7/21/20,27,1311,40,CC,10,N2,0.011103359,198274.2762,275351.4078,194702.8476,1.35849E+12,1.8866E+12,-191131.4191,587679.9715
144,7/21/20,27,1311,40,MI,10,N1,0.294110172,5251967.353,776642.2087,549168.9723,6.40163E+13,9.46651E+12,4153629.409,6350305.298
145,7/21/20,27,1311,40,MI,10,N2,0.150714457,2691329.591,962481.2223,680576.9991,3.28047E+13,1.17317E+13,1330175.593,4052483.589
146,7/21/20,27,1311,40,NO,10,N1,2.00E-04,3571.428571,0,0,63540810714,0,3571.428571,3571.428571
147,7/21/20,27,1311,40,NO,10,N2,0.030426442,543329.3135,439496.5009,310770.9561,9.6666E+12,7.81927E+12,-78212.59871,1164871.226
148,7/22/20,32,1343,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149,7/23/20,38,1381,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150,7/24/20,52,1433,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151,7/25/20,38,1471,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152,7/26/20,19,1490,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153,7/27/20,25,1515,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154,7/28/20,23,1538,32,CC,11,N1,0.023795657,424922.4463,595880.3238,421351.0177,2.10714E+12,2.9549E+12,-417779.5892,1267624.482
155,7/28/20,23,1538,32,CC,11,N2,0.01570792,280498.5713,391634.121,276927.1427,1.39096E+12,1.94207E+12,-273355.7141,834352.8566
156,7/28/20,23,1538,32,MI,11,N1,0.020600673,367869.156,515194.7868,364297.7274,4.13583E+12,5.79216E+12,-360726.2988,1096464.611
157,7/28/20,23,1538,32,MI,11,N2,0.045059073,804626.297,1132862.659,801054.8685,9.04615E+12,1.27364E+13,-797483.4399,2406736.034
158,7/28/20,23,1538,32,NO,11,N1,0.172148814,3074085.958,4342363.29,3070514.529,5.55069E+13,7.84075E+13,-3066943.1,9215115.016
159,7/28/20,23,1538,32,NO,11,N2,0.048257446,861740.1103,683565.4394,483353.7576,1.55599E+13,1.23427E+13,-104967.4049,1828447.626
160,7/29/20,57,1595,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161,7/30/20,26,1621,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162,7/31/20,77,1698,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163,8/1/20,25,1723,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164,8/2/20,52,1775,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165,8/3/20,25,1800,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166,8/4/20,29,1829,42,CC,12,N1,2.00E-04,3571.428571,0,0,20819755000,0,3571.428571,3571.428571
167,8/4/20,29,1829,42,CC,12,N2,2.00E-04,3571.428571,0,0,20819755000,0,3571.428571,3571.428571
168,8/4/20,29,1829,42,MI,12,N1,2.00E-04,3571.428571,0,0,47858397857,0,3571.428571,3571.428571
169,8/4/20,29,1829,42,MI,12,N2,2.00E-04,3571.428571,0,0,47858397857,0,3571.428571,3571.428571
170,8/4/20,29,1829,42,NO,12,N1,2.00E-04,3571.428571,0,0,78412064286,0,3571.428571,3571.428571
171,8/4/20,29,1829,42,NO,12,N2,0.006615108,118126.9372,162005.954,114555.5087,2.59352E+12,3.5569E+12,-110984.0801,347237.9546
172,8/5/20,69,1898,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173,8/6/20,46,1944,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174,8/7/20,59,2003,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175,8/8/20,58,2061,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176,8/9/20,28,2089,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177,8/10/20,47,2136,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178,8/11/20,25,2161,47,CC,13,N1,0.078600844,1403586.505,1979920.309,1400015.077,7.54467E+12,1.06426E+13,-1396443.648,4203616.659
179,8/11/20,25,2161,47,CC,13,N2,2.00E-04,3571.428571,0,0,19197436429,0,3571.428571,3571.428571
180,8/11/20,25,2161,47,MI,13,N1,2.00E-04,3571.428571,0,0,43261828571,0,3571.428571,3571.428571
181,8/11/20,25,2161,47,MI,13,N2,2.00E-04,3571.428571,0,0,43261828571,0,3571.428571,3571.428571
182,8/11/20,25,2161,47,NO,13,N1,0.021969387,392310.4859,549760.0471,388739.0573,7.66289E+12,1.07383E+13,-385167.6287,1169788.601
183,8/11/20,25,2161,47,NO,13,N2,0.007990069,142679.7991,196728.9443,139108.3706,2.78692E+12,3.84265E+12,-135536.942,420896.5403
184,8/12/20,34,2195,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185,8/13/20,15,2210,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186,8/14/20,42,2252,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187,8/15/20,32,2284,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188,8/16/20,14,2298,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189,8/17/20,22,2320,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190,8/18/20,38,2358,28,CC,14,N1,0.133332133,2380930.951,3362094.079,2377359.522,1.50514E+13,2.12539E+13,-2373788.094,7135649.996
191,8/18/20,38,2358,28,CC,14,N2,0.062446966,1115124.387,804909.5308,569156.9875,7.04941E+12,5.08834E+12,-23189.5883,2253438.362
192,8/18/20,38,2358,28,MI,14,N1,0.07369614,1316002.505,852574.3497,602861.1042,1.66386E+13,1.07793E+13,110280.2971,2521724.714
193,8/18/20,38,2358,28,MI,14,N2,0.026894275,480254.9061,18012.72041,12736.91675,6.07199E+12,2.2774E+11,454781.0726,505728.7396
194,8/18/20,38,2358,28,NO,14,N1,0.029061313,518952.0147,728858.2147,515380.5861,1.1217E+13,1.5754E+13,-511809.1576,1549713.187
195,8/18/20,38,2358,28,NO,14,N2,0.02099486,374908.2068,181862.6794,128596.3339,8.10353E+12,3.93091E+12,117715.5391,632100.8745
196,8/19/20,35,2393,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197,8/20/20,29,2422,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198,8/21/20,44,2466,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199,8/22/20,53,2519,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
200,8/23/20,26,2545,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201,8/24/20,32,2577,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
202,8/25/20,40,2617,37,CC,15,N1,0.037210528,664473.7061,934656.9643,660902.2775,4.40178E+12,6.1916E+12,-657330.8489,1986278.261
203,8/25/20,40,2617,37,CC,15,N2,0.006777363,121024.3327,166103.49,117452.9042,8.01722E+11,1.10035E+12,-113881.4756,355930.1411
204,8/25/20,40,2617,37,MI,15,N1,0.031013364,553810.0761,778154.9578,550238.6475,8.49041E+12,1.19298E+13,-546667.2189,1654287.371
205,8/25/20,40,2617,37,MI,15,N2,0.006987273,124772.7375,171404.5348,121201.3089,1.91288E+12,2.62779E+12,-117629.8803,367175.3553
206,8/25/20,40,2617,37,NO,15,N1,0.095682496,1708616.001,761537.0844,538488.0365,4.11353E+13,1.83342E+13,631639.9284,2785592.074
207,8/25/20,40,2617,37,NO,15,N2,0.00979452,174902.1415,242298.2179,171330.7129,4.21081E+12,5.83338E+12,-167759.2843,517563.5673
208,8/26/20,58,2675,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
209,8/27/20,61,2736,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
210,8/28/20,47,2783,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
211,8/29/20,53,2836,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,8/30/20,72,2908,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
213,8/31/20,92,3000,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
214,9/1/20,168,3168,79,CC,16,N1,2.00E-04,3571.428571,0,0,23118039643,0,3571.428571,3571.428571
215,9/1/20,168,3168,79,CC,16,N2,0.032545523,581170.0581,56212.70199,39748.38276,3.76194E+12,3.63868E+11,501673.2926,660666.8236
216,9/1/20,168,3168,79,MI,16,N1,0.09253546,1652418.93,428841.3428,303236.6216,2.06418E+13,5.35702E+12,1045945.687,2258892.173
217,9/1/20,168,3168,79,MI,16,N2,0.032860049,586786.5956,129769.7115,91761.04299,7.33005E+12,1.62106E+12,403264.5097,770308.6816
218,9/1/20,168,3168,79,NO,16,N1,0.301564882,5385087.172,2136552.755,1510770.942,1.16805E+14,4.63427E+13,2363545.289,8406629.055
219,9/1/20,168,3168,79,NO,16,N2,0.100792003,1799857.189,280860.1316,198598.1036,3.90396E+13,6.09197E+12,1402660.982,2197053.396
220,9/2/20,101,3269,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
221,9/3/20,205,3474,105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
222,9/4/20,112,3586,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
223,9/5/20,301,3887,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,9/6/20,113,4000,156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225,9/7/20,27,4027,147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226,9/8/20,207,4234,152,CC,17,N1,0.044112497,787723.1623,1108958.017,784151.7338,4.08514E+12,5.75107E+12,-780580.3052,2356026.63
227,9/8/20,207,4234,152,CC,17,N2,0.017264136,308288.1483,430934.5177,304716.7197,1.59879E+12,2.23483E+12,-301145.2911,917721.5877
228,9/8/20,207,4234,152,MI,17,N1,0.116773365,2085238.659,1876446.268,1326847.88,2.57328E+13,2.31562E+13,-568457.1023,4738934.42
229,9/8/20,207,4234,152,MI,17,N2,0.070811966,1264499.392,323123.2325,228482.6288,1.56045E+13,3.98748E+12,807534.1342,1721464.65
230,9/8/20,207,4234,152,NO,17,N1,0.310967788,5552996.207,2885611.752,2040435.638,1.04261E+14,5.41792E+13,1472124.932,9633867.483
231,9/8/20,207,4234,152,NO,17,N2,0.096033602,1714885.742,53213.66014,37627.73993,3.21981E+13,9.9912E+11,1639630.262,1790141.222
232,9/9/20,124,4358,156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,9/10/20,105,4463,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
234,9/11/20,107,4570,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
235,9/12/20,140,4710,118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
236,9/13/20,80,4790,113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
237,9/14/20,36,4826,114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238,9/15/20,52,4878,92,CC,18,N1,0.092781843,1656818.624,2338044.605,1653247.195,9.47032E+12,1.33642E+13,-1649675.767,4963313.014
239,9/15/20,52,4878,92,CC,18,N2,0.031832532,568438.0699,798842.0651,564866.6414,3.24917E+12,4.56616E+12,-561295.2128,1698171.353
240,9/15/20,52,4878,92,MI,18,N1,0.062890477,1123044.236,1058102.542,529051.271,1.46666E+13,1.38185E+13,64941.69418,2181146.778
241,9/15/20,52,4878,92,MI,18,N2,0.048455456,865276.0019,955937.1606,477968.5803,1.13002E+13,1.24842E+13,-90661.1587,1821213.163
242,9/15/20,52,4878,92,NO,18,N1,0.127810703,2282333.977,1336922.514,668461.2572,4.71721E+13,2.7632E+13,945411.4622,3619256.491
243,9/15/20,52,4878,92,NO,18,N2,0.035274673,629904.8835,600487.9814,300243.9907,1.30191E+13,1.24111E+13,29416.90217,1230392.865
244,9/16/20,79,4957,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
245,9/17/20,62,5019,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,9/18/20,36,5055,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,9/19/20,37,5092,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
248,9/20/20,18,5110,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
249,9/21/20,14,5124,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250,9/22/20,22,5146,38,CC,19,N1,0.024764488,442223.0031,620347.0059,438651.5745,3.26429E+12,4.57912E+12,-435080.146,1319526.152
251,9/22/20,22,5146,38,CC,19,N2,2.00E-04,3571.428571,0,0,26362676786,0,3571.428571,3571.428571
252,9/22/20,22,5146,38,MI,19,N1,0.098512717,1759155.658,2267593.002,1133796.501,2.42392E+13,3.12449E+13,-508437.3436,4026748.66
253,9/22/20,22,5146,38,MI,19,N2,0.026782595,478260.6181,424904.2132,212452.1066,6.5899E+12,5.85471E+12,53356.40489,903164.8313
254,9/22/20,22,5146,38,NO,19,N1,0.037739795,673924.9068,799619.03,399809.515,1.38269E+13,1.64057E+13,-125694.1233,1473543.937
255,9/22/20,22,5146,38,NO,19,N2,0.015956686,284940.8173,225985.7015,112992.8507,5.84611E+12,4.63653E+12,58955.11578,510926.5188
256,9/23/20,24,5170,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
257,9/24/20,26,5196,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
258,9/25/20,16,5212,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
259,9/26/20,26,5238,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
260,9/27/20,11,5249,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
261,9/28/20,12,5261,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
262,9/29/20,20,5281,19,CC,20,N1,2.00E-04,3571.428571,0,0,22847653214,0,3571.428571,3571.428571
263,9/29/20,20,5281,19,CC,20,N2,2.00E-04,3571.428571,0,0,22847653214,0,3571.428571,3571.428571
264,9/29/20,20,5281,19,MI,20,N1,0.158385386,2828310.473,1982926.027,1402140.441,3.97204E+13,2.7848E+13,24029.59204,5632591.354
265,9/29/20,20,5281,19,MI,20,N2,0.014097589,251742.6684,6759.531275,4779.710402,3.53544E+12,94929985917,242183.2476,261302.0892
266,9/29/20,20,5281,19,NO,20,N1,2.00E-04,3571.428571,0,0,75032233929,0,3571.428571,3571.428571
267,9/29/20,20,5281,19,NO,20,N2,2.00E-04,3571.428571,0,0,75032233929,0,3571.428571,3571.428571
268,9/30/20,19,5300,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
269,10/1/20,20,5320,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
270,10/2/20,25,5345,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
271,10/3/20,32,5377,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
272,10/4/20,11,5388,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
273,10/5/20,6,5394,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
274,10/6/20,15,5409,18,CC,21,N1,2.00E-04,3571.428571,0,0,20549368571,0,3571.428571,3571.428571
275,10/6/20,15,5409,18,CC,21,N2,0.02292751,409419.8268,573956.3091,405848.3983,2.35573E+12,3.30244E+12,-402276.9697,1221116.623
